offset_x,offset_y,1995-07-10 00:00:00,1995-07-21 00:00:00,1995-08-16 00:00:00,1995-09-04 00:00:00,1996-06-16 00:00:00,1996-07-02 00:00:00,1996-07-31 00:00:00,1996-08-15 00:00:00,1997-06-09 00:00:00,1997-07-18 00:00:00,1997-08-08 00:00:00,1998-08-18 00:00:00,1999-08-13 00:00:00,2000-08-07 00:00:00,2000-08-09 00:00:00,2001-06-17 00:00:00,2001-07-22 00:00:00,2001-08-17 00:00:00,2002-08-18 00:00:00,2003-08-20 00:00:00,2004-08-15 00:00:00,2005-08-11 00:00:00,2006-06-18 00:00:00,2006-07-19 00:00:00,2006-08-14 00:00:00,2007-08-08 00:00:00,2008-08-14 00:00:00,2009-08-14 00:00:00,2010-08-13 00:00:00,2011-08-18 00:00:00,2012-08-14 00:00:00,2013-08-12 00:00:00,2014-08-14 00:00:00,2015-08-16 00:00:00,2016-07-10 00:00:00,2016-07-28 00:00:00,2016-08-15 00:00:00,2017-08-15 00:00:00,2018-08-16 00:00:00,2019-08-13 00:00:00
5653962987,77041762130,45,45,53,59,13,30,50,59,3,39,43,48,67,37,52,6,22,48,37,32,48,71,-999,42,49,44,50,-999,48,57,63,60,60,76
5653978595,77041750210,31,35,46,46,17,19,40,40,9,47,67,58,40,50,41,8,39,35,50,46,48,39,-999,42,52,26,53,45,51,49,44,48,37,40
5654024260,77041743700,36,47,49,52,24,36,48,57,15,25,67,61,71,55,44,9,37,47,55,59,58,40,-999,50,61,50,54,55,53,59,56,50,51,54
5654063562,77041754770,31,47,58,58,25,49,47,64,10,47,58,75,57,63,43,19,38,54,63,66,62,63,17,45,71,59,63,64,65,61,67,60,58,52
5654079735,77041219780,42,46,63,66,18,27,46,54,8,39,56,85,54,64,68,12,62,71,71,70,68,68,20,65,74,59,80,74,67,83,75,70,74,68
5654084697,77041281260,36,39,43,68,22,24,59,46,9,37,43,83,47,60,58,3,46,62,65,63,65,55,16,56,68,34,71,67,63,75,70,72,82,65
5654099317,77041766970,58,58,70,73,23,49,66,77,4,54,66,60,48,49,58,3,47,61,49,48,51,42,10,40,53,65,51,68,72,76,76,63,67,58
5654106844,77041317580,28,45,50,55,10,36,25,58,21,41,48,57,48,29,38,8,16,39,37,41,38,36,13,18,43,57,47,42,59,54,44,47,45,51
5654132480,77041356150,35,36,35,66,18,22,40,38,11,17,24,83,45,59,67,3,48,64,63,71,68,61,24,50,70,67,64,73,64,79,73,76,68,68
5654158013,77041770720,47,44,53,48,16,28,48,53,11,61,59,71,67,56,47,6,41,42,56,56,56,56,22,40,67,47,56,54,55,58,57,55,48,47
5654162838,77041392700,38,33,38,60,13,29,51,43,6,31,41,79,51,65,69,18,58,64,70,68,62,60,12,60,70,59,72,71,52,69,66,69,64,64
5654182046,77041435590,26,50,57,48,21,20,64,51,3,38,52,74,45,56,59,10,46,59,64,61,60,42,2,56,65,75,67,64,61,70,55,74,54,59
5654211312,77041786760,34,48,60,64,15,40,52,66,10,36,63,60,72,47,44,9,42,54,47,46,54,26,-999,52,57,56,55,67,68,72,65,62,57,60
5654224313,77041482560,54,67,72,57,20,40,70,68,13,57,63,95,63,60,79,20,66,78,81,65,63,68,11,35,84,62,84,80,52,88,80,82,80,75
5654248368,77041534460,38,50,65,59,37,31,39,72,7,57,73,73,67,62,56,12,47,61,62,50,72,44,4,48,63,50,63,59,61,72,59,65,59,61
5654259945,77041800340,38,58,59,58,18,36,52,52,11,48,64,80,60,54,47,9,40,50,54,61,68,26,-999,58,70,55,68,59,57,59,59,58,50,58
5654283667,77041563380,25,55,58,53,30,15,50,41,13,30,39,72,43,50,54,13,54,62,68,60,70,47,19,33,68,42,60,54,53,74,74,66,45,70
5654306785,77041607490,35,43,57,60,20,33,52,55,12,49,52,61,59,55,67,7,42,56,68,50,63,38,5,20,64,29,59,53,38,66,54,59,43,41
5654307458,77041811640,31,66,76,76,28,27,75,67,18,29,57,81,72,63,67,10,54,59,63,69,76,27,11,48,87,61,75,66,64,83,68,71,71,78
5654327082,77041653770,29,47,55,62,15,21,55,50,2,36,51,40,48,36,47,12,29,41,37,39,39,34,5,25,44,33,46,43,66,47,40,55,40,47
5654348124,77041801630,23,74,80,81,37,52,76,79,18,30,71,77,64,78,74,9,62,76,78,75,77,48,11,47,69,70,-999,93,90,96,89,83,81,83
5654370469,77041716300,29,46,69,74,24,57,71,74,19,67,68,66,76,42,41,7,34,41,36,44,44,33,16,36,52,41,48,46,74,54,48,50,45,33
5654372485,77042374570,55,50,59,67,30,44,48,71,17,41,41,48,45,51,65,7,24,38,51,53,57,48,13,48,49,50,62,57,59,60,54,58,68,51
5654379186,77042330150,40,59,63,65,23,23,54,62,20,49,46,60,72,24,60,14,44,54,24,50,61,46,7,20,57,38,61,64,62,67,52,60,52,58
5654389700,77042074970,36,53,67,68,11,23,61,64,9,47,41,75,52,57,56,4,47,58,57,50,60,52,19,39,63,52,59,71,70,70,71,55,34,68
5654390829,77041745840,29,47,52,59,21,19,76,43,12,49,47,60,41,46,51,8,39,34,33,38,49,32,9,30,43,42,55,36,63,57,47,58,35,39
5654395228,77042231280,25,36,42,45,15,22,39,40,12,32,45,46,49,41,43,6,39,34,41,49,37,30,19,53,33,46,43,44,40,43,36,41,41,37
5654396874,77042127620,54,59,64,63,23,37,60,62,6,55,30,55,61,52,50,11,38,50,52,61,60,46,23,33,59,45,71,66,56,68,60,49,46,60
5654397810,77042180010,38,60,66,70,31,46,62,62,9,56,74,73,32,36,58,6,24,55,36,57,63,45,-999,37,58,48,59,65,55,54,53,63,40,36
5654402639,77041816490,48,71,80,81,40,63,69,78,13,71,80,75,71,77,76,10,63,65,77,55,63,54,19,35,61,68,65,73,79,84,77,64,57,63
5654405011,77042275030,25,46,58,59,11,35,54,57,13,47,72,60,38,59,56,8,42,50,59,33,49,41,11,23,54,48,55,55,58,60,59,60,61,55
5654422554,77042020040,43,48,44,59,18,30,59,63,15,47,68,66,62,46,57,9,49,42,46,67,43,54,20,55,65,75,62,60,60,61,60,53,54,58
5654423397,77041788060,44,70,81,73,20,31,45,81,2,57,78,53,81,34,41,13,26,35,35,40,36,25,21,26,40,24,36,39,63,41,41,45,34,40
5654424385,77042168490,35,47,59,55,17,35,57,61,12,32,43,68,37,61,52,7,53,48,61,55,53,46,9,42,66,68,61,61,56,53,51,55,61,59
5654427285,77041975560,49,64,68,68,22,43,66,71,9,62,39,82,67,57,71,10,46,70,57,69,70,54,7,56,65,63,66,67,65,70,66,56,58,60
5654428746,77041922020,32,70,78,81,39,61,61,76,8,76,80,90,71,55,79,7,63,60,55,62,76,57,21,40,79,63,76,78,77,81,70,68,63,63
5654430020,77041889800,47,55,60,63,26,18,63,69,22,62,85,77,68,83,63,4,39,64,83,62,64,52,-999,58,62,55,81,75,70,74,66,75,56,66
5654445850,77041813180,58,51,61,67,80,69,72,82,40,17,45,60,63,71,73,75,11,28,76,68,78,58,81,58,77,59,74,63,59,71,5,10,67,41,77,60,68,63,74,29,46,77,59,67,23,15,14,55,71,51,63,66,60,72,70,70,67,70,91,64,69,82,63,66,58,55,56,40
5654449153,77041777640,62,56,78,76,30,43,69,77,8,46,60,90,70,68,71,12,58,74,68,72,71,66,-999,22,62,54,61,86,86,81,79,74,77,74
5654458743,77041670740,60,51,30,46,14,27,36,32,7,59,67,44,73,44,29,12,15,19,44,35,32,57,-999,54,66,51,69,62,43,39,36,51,38,40
5654460344,77041713240,36,47,57,60,13,35,57,57,10,18,58,64,52,77,46,7,39,51,77,57,53,42,20,14,46,65,34,66,62,66,59,51,39,54
5654469386,77041626430,33,68,77,80,25,42,69,74,10,42,54,76,48,22,65,12,51,65,22,70,71,30,8,31,49,47,44,73,74,81,73,67,73,69
5654472785,77041572940,39,47,59,57,17,14,46,53,9,32,76,73,71,59,53,10,38,41,59,52,52,35,12,35,52,60,50,63,59,63,60,68,57,51
5654482184,77041530830,34,46,55,61,18,23,56,58,6,47,61,69,68,58,58,16,41,52,58,53,51,43,-999,38,57,32,56,53,57,61,58,57,61,58
5654486280,77041480730,38,56,64,65,26,40,64,68,8,54,53,74,59,62,55,10,39,34,62,53,58,34,27,32,55,49,51,54,56,63,55,55,58,57
5654487385,77041871260,61,62,79,60,16,46,52,85,14,59,84,90,87,64,81,14,53,74,79,70,70,62,8,51,75,61,79,73,52,74,73,60,61,58
5654492132,77041438530,48,47,54,55,19,28,47,48,10,41,36,65,52,56,44,9,32,50,56,38,46,46,-999,77,84,52,60,62,56,60,54,55,47,47
5654497472,77041903890,72,46,59,36,17,32,66,62,13,40,56,86,67,52,59,15,50,55,59,48,55,56,7,49,70,48,63,66,42,64,55,67,60,67
5654507624,77041388740,40,25,47,48,12,19,52,52,15,26,50,60,64,78,58,4,36,49,78,50,56,78,-999,-999,-999,33,92,90,73,79,95,89,80,83
5654512121,77041812740,59,36,44,57,17,31,37,50,10,61,59,40,48,44,49,7,25,41,44,22,26,66,20,20,38,35,36,51,47,48,46,47,34,36
5654523379,77041932460,42,59,67,54,26,35,57,64,10,49,68,68,70,50,45,1,39,50,56,50,52,45,7,51,61,55,61,61,48,69,61,61,60,70
5654554330,77041832880,60,23,29,30,18,30,29,37,11,38,46,60,43,35,34,2,13,26,35,48,35,35,-999,55,52,36,27,42,42,34,37,44,39,32
5654554675,77041992410,40,57,64,38,26,34,41,60,12,49,63,69,57,47,61,3,42,47,54,44,55,39,10,46,57,50,60,56,45,64,59,61,59,70
5654584151,77042032310,47,28,45,60,16,34,57,51,7,26,49,66,64,45,46,4,34,48,46,36,50,27,9,25,50,43,46,55,70,52,51,38,42,47
5654606659,77041839920,43,35,47,49,12,33,27,59,16,33,66,85,57,54,39,6,21,42,54,63,66,42,-999,23,69,42,38,40,58,53,41,59,32,31
5654612844,77042073200,25,62,66,69,15,32,57,60,3,48,63,55,60,32,44,13,42,34,33,34,52,42,15,31,44,47,45,39,63,50,45,49,43,42
5654647626,77042121000,45,61,66,58,24,40,69,66,16,53,63,55,66,53,46,9,46,52,58,52,58,51,10,39,54,52,57,61,69,60,58,68,59,68
5654651565,77041846750,27,64,72,78,20,43,74,74,7,38,62,55,44,62,59,11,48,62,62,45,37,46,-999,42,35,67,59,74,75,75,70,58,67,74
5654662711,77042157130,53,65,72,88,27,41,21,74,1,59,65,55,61,34,51,3,31,26,37,41,48,38,26,34,40,49,51,46,82,54,45,57,50,35
5654691854,77042194770,42,28,34,63,12,16,60,34,11,19,27,57,39,22,46,10,20,47,40,40,40,42,21,35,47,56,54,46,69,50,49,52,51,59
5654693322,77041869030,35,31,37,40,25,20,47,36,11,62,65,50,64,33,43,15,24,37,33,44,58,44,18,45,67,31,46,43,43,50,46,55,44,53
5654724181,77042231380,40,45,62,74,23,36,65,59,8,48,69,74,70,36,58,3,37,48,49,45,46,46,18,23,66,57,62,60,66,65,54,65,44,75
5654755290,77041868470,38,58,64,65,32,40,67,71,16,29,43,50,48,66,63,10,54,56,66,48,46,39,10,38,59,58,76,71,71,72,69,76,53,60
5654756118,77042269000,44,67,73,75,27,30,71,74,16,54,69,67,67,56,67,8,53,63,66,64,63,56,12,51,69,66,71,69,75,73,72,67,67,50
5654790895,77042315770,48,53,62,49,20,30,50,60,2,48,61,58,59,43,42,8,35,42,47,46,50,45,-999,28,57,44,56,55,46,65,60,64,53,62
5654804406,77042367380,52,64,71,76,21,36,67,75,8,57,70,74,66,54,58,4,54,56,62,58,64,51,12,51,66,57,67,64,69,67,63,61,59,37
5654808103,77041886650,48,46,54,58,18,39,46,60,12,63,56,52,74,58,39,4,31,47,58,36,42,45,21,40,48,57,52,62,64,54,60,42,43,47
5654827429,77042399240,48,65,73,80,21,36,69,79,6,61,70,80,55,59,72,13,62,59,61,64,70,50,19,58,72,62,69,66,76,77,72,63,66,63
5654853435,77041877890,47,38,46,50,14,24,46,52,14,39,44,88,59,45,43,3,33,45,45,66,74,24,12,57,78,42,51,57,54,57,78,50,44,49
5654946009,77041891540,41,58,71,74,28,15,69,69,11,28,86,74,32,62,70,8,44,71,62,39,38,60,-999,46,66,52,72,85,77,83,78,76,75,83
5653962987,7704176213,37,73,67,65,62,57
5653978595,7704175021,35,43,47,45,53,40
5654024260,7704174370,42,66,58,60,56,57
5654063562,7704175477,52,52,65,62,57,67
5654079735,7704121978,56,65,74,75,69,62
5654084697,7704128126,37,63,64,68,70,68
5654099317,7704176697,52,42,69,72,66,76
5654106844,7704131758,27,44,49,50,50,57
5654132480,7704135615,40,65,77,74,70,69
5654158013,7704177072,43,61,53,49,56,60
5654162838,7704139270,50,62,65,63,68,62
5654182046,7704143559,38,60,59,55,69,70
5654211312,7704178676,45,49,63,66,58,69
5654224313,7704148256,48,70,78,76,77,79
5654248368,7704153446,30,56,63,58,58,76
5654259945,7704180034,40,40,57,52,59,60
5654283667,7704156338,38,61,65,67,59,66
5654306785,7704160749,35,42,59,55,48,60
5654307458,7704181164,35,46,72,67,65,68
5654327082,7704165377,27,41,42,42,47,42
5654348124,7704180163,47,60,89,84,60,80
5654370469,7704171630,33,46,50,49,47,50
5654372485,7704237457,36,63,61,53,56,68
5654379186,7704233015,45,66,63,63,58,66
5654389700,7704207497,33,53,61,64,57,60
5654390829,7704174584,37,27,50,45,38,44
5654395228,7704223128,10,51,45,70,65,37
5654396874,7704212762,37,59,50,54,47,49
5654397810,7704218001,54,31,51,57,46,64
5654402639,7704181649,51,57,64,70,54,67
5654405011,7704227503,24,54,65,57,61,54
5654422554,7704202004,42,63,59,56,67,60
5654423397,7704178806,31,40,38,38,68,65
5654424385,7704216849,37,48,58,60,60,61
5654427285,7704197556,34,58,62,60,58,57
5654428746,7704192202,37,56,63,66,55,70
5654430020,7704188980,34,68,65,63,67,70
5654445850,7704181318,46,50,80,59,65,60,62,74,65,59,66,67
5654449153,7704177764,55,73,77,78,68,77
5654458743,7704167074,27,40,38,48,37,56
5654460344,7704171324,35,53,45,55,58,61
5654469386,7704162643,62,70,75,76,64,71
5654472785,7704157294,44,52,62,60,60,62
5654482184,7704153083,49,61,61,61,66,60
5654486280,7704148073,37,62,60,62,65,60
5654487385,7704187126,28,61,67,68,66,68
5654492132,7704143853,37,48,55,58,53,56
5654497472,7704190389,51,60,63,63,70,68
5654507624,7704138874,63,79,89,88,70,91
5654512121,7704181274,35,57,39,42,44,51
5654523379,7704193246,40,58,61,63,57,63
5654554330,7704183288,28,52,40,37,56,45
5654554675,7704199241,37,48,59,61,55,54
5654584151,7704203231,28,37,43,50,56,51
5654606659,7704183992,34,62,44,38,50,64
5654612844,7704207320,35,39,40,51,35,51
5654647626,7704212100,35,58,65,57,67,58
5654651565,7704184675,50,55,78,76,35,52
5654662711,7704215713,33,42,43,57,45,50
5654691854,7704219477,36,43,52,54,51,53
5654693322,7704186903,30,70,51,52,57,44
5654724181,7704223138,46,46,57,67,58,42
5654755290,7704186847,38,67,65,66,54,56
5654756118,7704226900,50,63,69,71,68,22
5654790895,7704231577,41,58,60,64,84,35
5654804406,7704236738,51,69,64,51,61,67
5654808103,7704188665,50,58,62,61,57,60
5654827429,7704239924,50,55,67,64,68,75
5654853435,7704187789,35,47,51,51,54,52
5654946009,7704189154,43,56,81,89,73,74
